path,target,split
train/target_laser_camera3_6192_17661817789001302x1693.jpg,2,train
train/target_human_IMG_272121054x1765.jpg,1,train
train/target_gun_IMG_255541130x1731.jpg,3,train
train/target_human_camera1_19333_4263567450278394x388.jpg,1,train
train/target_gun_IMG_34735944x1198.jpg,3,train
train/target_gun_IMG_185351112x1009.jpg,3,train
train/human_IMG_41210936x982.jpg,0,train
train/target_laser_camera1_36680_4319088037750572x165.jpg,2,train
train/target_laser_camera1_25265_4282548976310756x588.jpg,2,train
train/target_human_camera4_826_16014645490492789001290x565.jpg,1,train
train/target_laser_camera4_821_16014645487492789001413x1567.jpg,2,train
train/target_human_IMG_35214782x206.jpg,1,train
train/target_human_camera4_996_16014645588492789001174x1602.jpg,1,train
train/target_tank_IMG_26518892x1326.jpg,4,train
train/target_human_camera4_4966_1601464812499278900973x141.jpg,1,train
train/target_gun_IMG_38209935x1432.jpg,3,train
train/target_human_camera1_11043_1601978538441884100907x1712.jpg,1,train
train/target_laser_camera1_4198_61508122090001142x397.jpg,2,train
train/human_IMG_5578821x1806.jpg,0,train
train/target_laser_camera3_1556_16014645952261236001192x1950.jpg,2,train
train/target_human_camera1_17605_1601381081084640000971x1314.jpg,1,train
train/target_gun_IMG_372011251x1486.jpg,3,train
train/target_human_IMG_30619887x151.jpg,1,train
train/target_gun_IMG_30477962x1284.jpg,3,train
train/target_laser_camera1_4537_61703359990001038x7.jpg,2,train
train/target_human_IMG_27256871x1114.jpg,1,train
train/target_laser_camera1_4429_53097455125001196x1667.jpg,2,train
train/target_human_IMG_17634954x60.jpg,1,train
train/target_laser_camera3_2538_16019801720929421001314x1225.jpg,2,train
train/target_human_camera4_1716_1601464602499278900956x1906.jpg,1,train
train/target_gun_IMG_347391019x1262.jpg,3,train
train/human_IMG_41487783x1611.jpg,0,train
train/target_human_IMG_23441908x1529.jpg,1,train
train/target_laser_camera4_2466_16014659260000970001288x1068.jpg,2,train
train/target_human_IMG_42592879x1363.jpg,1,train
train/target_tank_IMG_284451024x791.jpg,4,train
train/target_tank_IMG_351031065x1797.jpg,4,train
train/target_human_camera1_11052_1601978538891884100935x1607.jpg,1,train
train/target_human_IMG_333811112x1226.jpg,1,train
train/human_IMG_27636808x1810.jpg,0,train
train/target_human_camera4_1841_16014658864000970001064x618.jpg,1,train
train/target_human_IMG_37594958x215.jpg,1,train
train/target_human_IMG_24014703x1897.jpg,1,train
train/human_IMG_38784787x1700.jpg,0,train
train/target_laser_camera3_10926_16019785706360702001256x443.jpg,2,train
train/target_human_IMG_37618900x242.jpg,1,train
train/target_human_camera1_4577_6172669330000812x728.jpg,1,train
train/target_laser_camera4_981_16014645579992789001138x1400.jpg,2,train
train/target_human_IMG_167071100x516.jpg,1,train
train/target_gun_IMG_350911018x1652.jpg,3,train
train/target_human_camera2_2111_16014646310382999001014x811.jpg,1,train
train/target_human_IMG_27076961x1250.jpg,1,train
train/target_laser_camera1_4538_61703836180001170x630.jpg,2,train
train/target_gun_IMG_340441046x1112.jpg,3,train
train/target_human_camera4_2021_1601464621749278900976x0.jpg,1,train
train/human_IMG_16175816x1544.jpg,0,train
train/target_human_IMG_32392950x1788.jpg,1,train
train/target_human_camera3_956_16014658331750304001052x1189.jpg,1,train
train/target_human_IMG_41887987x330.jpg,1,train
train/target_laser_camera1_4260_61542883960001256x404.jpg,2,train
train/target_laser_camera1_4572_61723836160001037x1271.jpg,2,train
train/target_laser_camera1_4254_52989359995001154x1497.jpg,2,train
train/target_laser_camera1_4374_61608598180001424x1419.jpg,2,train
train/target_human_IMG_4149814x1290.jpg,1,train
train/target_human_IMG_200911125x0.jpg,1,train
train/target_gun_IMG_219881072x568.jpg,3,train
train/human_IMG_166881095x943.jpg,0,train
train/human_IMG_5961746x1.jpg,0,train
train/target_laser_camera1_8679_4229473078774496x442.jpg,2,train
train/target_tank_IMG_244911043x660.jpg,4,train
train/human_IMG_16317758x1032.jpg,0,train
train/target_human_camera1_41684_4335100112930457x567.jpg,1,train
train/target_human_camera3_1566_16014645958261236001029x589.jpg,1,train
train/human_IMG_10304715x251.jpg,0,train
train/target_human_IMG_35859844x1117.jpg,1,train
train/target_gun_IMG_240231082x213.jpg,3,train
train/target_tank_IMG_334691299x450.jpg,4,train
train/target_human_camera2_2086_16014646293882999001060x1208.jpg,1,train
train/target_human_IMG_41881844x1518.jpg,1,train
train/target_gun_IMG_340501128x1084.jpg,3,train
train/target_human_IMG_26327927x1803.jpg,1,train
train/target_human_IMG_33504822x1527.jpg,1,train
train/target_laser_camera3_6135_17585151199001058x1352.jpg,2,train
train/target_tank_IMG_390821003x1835.jpg,4,train
train/target_tank_IMG_35051992x504.jpg,4,train
train/target_gun_IMG_216711098x743.jpg,3,train
train/target_gun_IMG_417311057x1538.jpg,3,train
train/target_human_IMG_33027923x1456.jpg,1,train
train/target_human_camera1_44650_4344590897974520x0.jpg,1,train
train/target_gun_IMG_171931082x1977.jpg,3,train
train/target_human_IMG_27917738x1987.jpg,1,train
train/target_human_IMG_32406945x1817.jpg,1,train
train/target_human_IMG_21088891x745.jpg,1,train
train/target_human_camera1_10990_4236867938986267x609.jpg,1,train
train/target_human_IMG_369111002x733.jpg,1,train
train/target_human_camera1_11089_1601978540741884100885x553.jpg,1,train
train/target_gun_IMG_290691209x1750.jpg,3,train
train/target_tank_IMG_174641005x1672.jpg,4,train
train/target_laser_camera4_1911_16014646147492789001277x1808.jpg,2,train
train/target_human_camera1_11142_1601978543391884100914x576.jpg,1,train
train/target_human_camera1_4526_61697169520001025x0.jpg,1,train
train/target_human_IMG_21132969x1329.jpg,1,train
train/target_tank_IMG_316031076x1804.jpg,4,train
train/target_human_camera3_691_16014645414761236001024x867.jpg,1,train
train/target_tank_IMG_172301030x0.jpg,4,train
train/target_human_IMG_18859818x187.jpg,1,train
train/human_IMG_35571864x1139.jpg,0,train
train/target_gun_IMG_212641045x1284.jpg,3,train
train/target_human_camera4_1062_16019800946171747001161x0.jpg,1,train
train/target_laser_camera1_4508_61686693340001456x1250.jpg,2,train
train/target_gun_IMG_374121232x1262.jpg,3,train
train/human_IMG_35585804x1039.jpg,0,train
train/human_IMG_41412884x1545.jpg,0,train
train/target_gun_IMG_273331072x1327.jpg,3,train
train/target_human_IMG_4263938x631.jpg,1,train
train/target_gun_IMG_233881015x1815.jpg,3,train
train/target_gun_IMG_368301081x1758.jpg,3,train
train/human_IMG_353091071x2027.jpg,0,train
train/target_gun_IMG_23997966x860.jpg,3,train
train/target_human_IMG_16184976x1517.jpg,1,train
train/target_human_IMG_294261018x940.jpg,1,train
train/target_human_IMG_16651909x1863.jpg,1,train
train/target_human_IMG_17709979x541.jpg,1,train
train/target_human_IMG_23430831x1565.jpg,1,train
train/target_human_camera1_22892_4274955747190188x125.jpg,1,train
train/human_IMG_36033608x738.jpg,0,train
train/target_human_IMG_278751022x815.jpg,1,train
train/target_human_camera3_1386_16014645846261236001035x1386.jpg,1,train
train/target_human_camera3_1494_1601980119892942100969x412.jpg,1,train
train/target_human_IMG_37792972x801.jpg,1,train
train/target_human_IMG_21293923x522.jpg,1,train
train/target_human_camera1_4564_6171907426000968x253.jpg,1,train
train/target_human_IMG_247981173x4.jpg,1,train
train/target_gun_IMG_18463998x706.jpg,3,train
train/target_gun_IMG_378911044x53.jpg,3,train
train/target_gun_IMG_415911122x941.jpg,3,train
train/target_gun_IMG_305961088x1415.jpg,3,train
train/target_human_IMG_33601950x707.jpg,1,train
train/human_IMG_35251952x1100.jpg,0,train
train/target_human_IMG_34080892x1601.jpg,1,train
train/target_human_IMG_34159984x379.jpg,1,train
train/target_gun_IMG_176731039x0.jpg,3,train
train/target_human_camera1_51260_4365741881982328x911.jpg,1,train
train/target_laser_camera1_3658_61197170020001139x398.jpg,2,train
train/target_human_IMG_5567877x1432.jpg,1,train
train/target_human_IMG_32410804x1547.jpg,1,train
train/target_laser_camera3_4450_15215153569001105x1553.jpg,2,train
train/target_gun_IMG_197401089x779.jpg,3,train
train/target_gun_IMG_35393786x605.jpg,3,train
train/target_laser_camera1_4366_61603836280001428x1170.jpg,2,train
train/human_IMG_42211890x878.jpg,0,train
train/target_human_IMG_32760974x954.jpg,1,train
train/target_laser_camera1_2256_16014659182118008001258x759.jpg,2,train
train/target_gun_IMG_25557956x1444.jpg,3,train
train/target_human_IMG_27591845x432.jpg,1,train
train/target_human_IMG_27330978x1651.jpg,1,train
train/human_IMG_41645828x382.jpg,0,train
train/target_human_IMG_83511239x972.jpg,1,train
train/target_human_camera1_4529_61699074280001047x0.jpg,1,train
train/human_IMG_160151221x959.jpg,0,train
train/target_human_IMG_284571102x2014.jpg,1,train
train/target_human_IMG_33209998x537.jpg,1,train
train/target_gun_IMG_18100655x1857.jpg,3,train
train/target_human_IMG_32032844x511.jpg,1,train
train/target_human_IMG_26558776x691.jpg,1,train
train/target_laser_camera1_18460_16013811304846400001345x1075.jpg,2,train
train/target_laser_camera1_4424_61637645770001476x1898.jpg,2,train
train/target_gun_IMG_383091044x982.jpg,3,train
train/human_IMG_37903763x492.jpg,0,train
train/target_human_camera1_7601_16014662786618008001078x463.jpg,1,train
train/target_human_IMG_23606900x1133.jpg,1,train
train/target_gun_IMG_183061014x1024.jpg,3,train
train/target_human_camera1_23026_4275384526758127x871.jpg,1,train
train/target_gun_IMG_240081003x565.jpg,3,train
train/target_human_camera1_8202_4227946717494634x522.jpg,1,train
train/target_human_camera2_1551_16014645950382999001021x415.jpg,1,train
train/target_tank_IMG_41479775x740.jpg,4,train
train/target_tank_IMG_177391174x1908.jpg,4,train
train/target_human_IMG_39165815x789.jpg,1,train
train/target_gun_IMG_288441315x1639.jpg,3,train
train/target_human_IMG_38789857x1089.jpg,1,train
train/target_human_IMG_29261926x1483.jpg,1,train
train/target_human_IMG_37312893x1298.jpg,1,train
train/target_human_camera3_2754_16019801828929421001105x144.jpg,1,train
train/target_human_IMG_42652791x1647.jpg,1,train
train/target_laser_camera3_1561_16014645955761236001035x0.jpg,2,train
train/target_gun_IMG_41178994x40.jpg,3,train
train/target_human_IMG_27722961x1047.jpg,1,train
train/target_human_IMG_81521186x1498.jpg,1,train
train/target_human_camera4_1011_16014645597492789001168x341.jpg,1,train
train/target_human_IMG_25529879x1152.jpg,1,train
train/target_human_IMG_26034878x1075.jpg,1,train
train/target_laser_camera1_4529_61699074280001213x589.jpg,2,train
train/target_laser_camera3_4906_16019802904929421001362x783.jpg,2,train
train/target_laser_camera1_48711_4357585478794570x622.jpg,2,train
train/target_laser_camera1_4375_61609550560001503x1460.jpg,2,train
train/target_tank_IMG_162811053x1798.jpg,4,train
train/target_tank_IMG_352841133x666.jpg,4,train
train/target_tank_IMG_172801051x234.jpg,4,train
train/human_IMG_355911026x0.jpg,0,train
train/target_laser_camera1_3810_61285741360001143x250.jpg,2,train
train/target_human_camera4_5701_16014648602992789001093x178.jpg,1,train
train/target_tank_IMG_38906860x1807.jpg,4,train
train/target_gun_IMG_313901007x247.jpg,3,train
train/target_gun_IMG_19174937x573.jpg,3,train
train/target_gun_IMG_298941020x465.jpg,3,train
train/target_laser_camera1_18514_16013811338346400001271x1050.jpg,2,train
train/target_laser_camera1_4197_52953645745001368x1069.jpg,2,train
train/target_tank_IMG_20046886x1089.jpg,4,train
train/target_human_IMG_33806899x1426.jpg,1,train
train/target_laser_camera1_10999_16013807431846400001494x1748.jpg,2,train
train/target_laser_camera1_4558_61716217120001134x72.jpg,2,train
train/target_tank_IMG_238911116x1784.jpg,4,train
train/target_human_IMG_29997808x1208.jpg,1,train
train/target_gun_IMG_197601139x898.jpg,3,train
train/target_tank_IMG_32775986x420.jpg,4,train
train/target_human_IMG_214861072x443.jpg,1,train
train/target_gun_IMG_41715828x1081.jpg,3,train
train/target_gun_IMG_56011027x1440.jpg,3,train
train/target_tank_IMG_290481010x1654.jpg,4,train
train/target_human_IMG_22133930x1986.jpg,1,train
train/target_human_IMG_423871029x1661.jpg,1,train
train/human_IMG_35312896x1249.jpg,0,train
train/target_laser_camera3_4753_15623724589001106x1554.jpg,2,train
train/target_gun_IMG_386271040x1786.jpg,3,train
train/target_human_camera3_971_16014658341250304001061x1188.jpg,1,train
train/human_IMG_33721633x451.jpg,0,train
train/target_gun_IMG_392971386x387.jpg,3,train
train/target_gun_IMG_160861179x1.jpg,3,train
train/target_human_IMG_30061917x527.jpg,1,train
train/target_human_IMG_378541027x291.jpg,1,train
train/target_human_IMG_34190955x1405.jpg,1,train
train/target_human_camera4_1696_1601465877150097000840x74.jpg,1,train
train/target_tank_IMG_23826959x1247.jpg,4,train
train/target_tank_IMG_25640866x1238.jpg,4,train
train/target_gun_IMG_341081091x4.jpg,3,train
train/target_human_camera1_47829_4354763219286367x955.jpg,1,train
train/target_human_camera3_5175_16019803039429421001090x1435.jpg,1,train
train/target_human_IMG_5336921x873.jpg,1,train
train/target_tank_IMG_188201146x606.jpg,4,train
train/target_gun_IMG_246531002x1225.jpg,3,train
train/target_tank_IMG_181911188x278.jpg,4,train
train/target_human_camera1_11997_16019787712606796001023x1726.jpg,1,train
train/target_gun_IMG_180661033x1409.jpg,3,train
train/human_IMG_38605960x1219.jpg,0,train
train/target_laser_camera1_4358_61599074380001261x1531.jpg,2,train
train/human_IMG_5900800x1128.jpg,0,train
train/target_gun_IMG_212281041x0.jpg,3,train
train/human_IMG_35577895x1936.jpg,0,train
train/target_gun_IMG_338911208x0.jpg,3,train
train/target_human_camera3_9421_16019784838360702001093x1033.jpg,1,train
train/target_human_IMG_33867872x162.jpg,1,train
train/target_gun_IMG_34099839x217.jpg,3,train
train/target_tank_IMG_29133790x388.jpg,4,train
train/target_tank_IMG_202901240x1021.jpg,4,train
train/target_laser_camera4_1841_16014658864000970001436x117.jpg,2,train
train/target_gun_IMG_392971369x289.jpg,3,train
train/human_IMG_5370686x324.jpg,0,train
train/target_human_camera4_8046_16014662785500970001115x337.jpg,1,train
train/target_laser_camera1_4435_53100788455001144x1349.jpg,2,train
train/target_human_IMG_30212889x1238.jpg,1,train
train/target_human_IMG_83491060x1507.jpg,1,train
train/target_human_IMG_24340874x896.jpg,1,train
train/target_human_camera3_4870_16019802886929421001048x823.jpg,1,train
train/target_laser_camera4_5781_1601464865699278900995x0.jpg,2,train
train/target_human_IMG_27853800x193.jpg,1,train
train/target_tank_IMG_32711949x212.jpg,4,train
train/target_human_camera4_5466_1601464844949278900929x1580.jpg,1,train
train/target_laser_camera1_2316_1601465922311800800924x458.jpg,2,train
train/target_human_IMG_34270791x1858.jpg,1,train
train/target_human_IMG_38280828x611.jpg,1,train
train/target_human_camera3_1546_16014645945261236001037x559.jpg,1,train
train/target_laser_camera1_3578_61151931970001144x249.jpg,2,train
train/target_gun_IMG_54641004x1289.jpg,3,train
train/target_laser_camera1_4370_61606217230001523x1238.jpg,2,train
train/target_human_camera1_11178_1601978545191884100874x149.jpg,1,train
train/target_laser_camera1_4365_61603360090001331x1207.jpg,2,train
train/human_IMG_41729917x1970.jpg,0,train
train/human_IMG_16317767x953.jpg,0,train
train/target_human_IMG_20188952x1080.jpg,1,train
train/target_laser_camera1_4426_61639074340001332x569.jpg,2,train
train/target_human_IMG_29180886x1177.jpg,1,train
train/target_laser_camera1_9649_16013806756846400001304x2016.jpg,2,train
train/target_human_camera1_4571_6172335997000869x518.jpg,1,train
train/target_human_IMG_24680901x1295.jpg,1,train
train/target_human_camera3_1395_1601980114942942100949x735.jpg,1,train
train/target_tank_IMG_30522890x921.jpg,4,train
train/target_laser_camera1_4345_61591931530001367x557.jpg,2,train
train/human_IMG_419321023x138.jpg,0,train
train/target_tank_IMG_32595936x805.jpg,4,train
train/human_IMG_27334808x750.jpg,0,train
train/target_human_IMG_4262882x1393.jpg,1,train
train/target_gun_IMG_341091235x117.jpg,3,train
train/target_human_IMG_23330898x1043.jpg,1,train
train/target_human_IMG_19343899x1057.jpg,1,train
train/target_human_IMG_339501071x0.jpg,1,train
train/human_IMG_41286938x1818.jpg,0,train
train/target_gun_IMG_187621119x891.jpg,3,train
train/human_IMG_5567809x1766.jpg,0,train
train/target_gun_IMG_31363933x247.jpg,3,train
train/target_gun_IMG_354251076x1315.jpg,3,train
train/target_gun_IMG_380831032x1570.jpg,3,train
train/target_gun_IMG_18101844x1963.jpg,3,train
train/target_human_IMG_20601963x1488.jpg,1,train
train/target_human_camera1_23666_4277432424458333x119.jpg,1,train
train/human_IMG_16220698x910.jpg,0,train
train/target_gun_IMG_427301005x0.jpg,3,train
train/target_human_IMG_24060846x327.jpg,1,train
train/target_human_camera1_4372_61607645800001254x1243.jpg,1,train
train/target_human_camera1_4534_6170145523000998x7.jpg,1,train
train/target_gun_IMG_212191030x79.jpg,3,train
train/target_human_IMG_41377902x27.jpg,1,train
train/target_laser_camera1_4662_61774312300001369x1566.jpg,2,train
train/target_human_IMG_221471170x439.jpg,1,train
train/target_gun_IMG_35257966x0.jpg,3,train
train/target_human_IMG_33447613x167.jpg,1,train
train/target_gun_IMG_208281012x364.jpg,3,train
train/target_human_camera1_33059_4307494957098344x323.jpg,1,train
train/target_laser_camera4_6206_16014648938492789001067x39.jpg,2,train
train/target_tank_IMG_346871071x70.jpg,4,train
train/target_gun_IMG_386211069x1532.jpg,3,train
train/target_gun_IMG_34116916x957.jpg,3,train
train/target_laser_camera1_4519_61692883810001154x601.jpg,2,train
train/target_human_IMG_27006994x791.jpg,1,train
train/target_human_camera1_6886_1601466230411800800697x1304.jpg,1,train
train/target_human_camera1_17668_1601381084684640000986x740.jpg,1,train
train/target_laser_camera3_5235_16287057259001093x345.jpg,2,train
train/target_gun_IMG_302681151x84.jpg,3,train
train/target_laser_camera4_1647_16019801224742897001517x1664.jpg,2,train
train/target_human_camera4_841_16014645498992789001121x410.jpg,1,train
train/target_gun_IMG_83501251x1960.jpg,3,train
train/target_gun_IMG_188861086x772.jpg,3,train
train/target_tank_IMG_33467962x144.jpg,4,train
train/target_human_IMG_37073890x1245.jpg,1,train
train/human_IMG_16593847x1300.jpg,0,train
train/target_gun_IMG_356011948x1113.jpg,3,train
train/human_IMG_10306777x512.jpg,0,train
train/target_human_IMG_38529987x818.jpg,1,train
train/target_human_camera1_44163_4343032522546518x103.jpg,1,train
train/target_gun_IMG_37756889x1224.jpg,3,train
train/target_gun_IMG_212161063x594.jpg,3,train
train/target_tank_IMG_25633888x1522.jpg,4,train
train/target_human_IMG_18693737x232.jpg,1,train
train/target_tank_IMG_170861053x1007.jpg,4,train
train/target_gun_IMG_166591027x773.jpg,3,train
train/target_human_camera1_47788_4354632026590384x538.jpg,1,train
train/target_laser_camera3_4897_16019802900429421001294x516.jpg,2,train
train/target_gun_IMG_26664869x457.jpg,3,train
train/target_human_IMG_19325896x513.jpg,1,train
train/target_laser_camera1_3809_61284788980001141x396.jpg,2,train
train/target_human_camera1_30558_4299488945338432x618.jpg,1,train
train/target_tank_IMG_390791000x1777.jpg,4,train
train/target_gun_IMG_169101036x1403.jpg,3,train
train/target_human_IMG_24061854x259.jpg,1,train
train/target_gun_IMG_41291978x1333.jpg,3,train
train/target_human_IMG_4267793x1653.jpg,1,train
train/target_human_camera1_4422_5309269322500945x697.jpg,1,train
train/target_human_IMG_180101128x1514.jpg,1,train
train/target_gun_IMG_287261255x1091.jpg,3,train
train/target_gun_IMG_38159959x1418.jpg,3,train
train/target_human_camera2_2366_16014646476382999001008x646.jpg,1,train
train/target_laser_camera1_16239_4253667114878638x475.jpg,2,train
train/target_human_camera1_17632_16013810825846400001096x219.jpg,1,train
train/target_laser_camera4_2856_16014646750992789001506x115.jpg,2,train
train/target_human_IMG_37053859x902.jpg,1,train
train/target_gun_IMG_182771001x878.jpg,3,train
train/human_IMG_38684886x909.jpg,0,train
train/target_human_camera4_2574_16019801666171027001067x2004.jpg,1,train
train/target_human_camera3_9430_16019784843860702001117x1010.jpg,1,train
train/target_human_IMG_166861030x0.jpg,1,train
train/target_gun_IMG_285411035x127.jpg,3,train
train/target_human_IMG_41778851x107.jpg,1,train
train/target_laser_camera1_3942_61360979380001221x1241.jpg,2,train
train/target_gun_IMG_220041039x1535.jpg,3,train
train/target_gun_IMG_374141174x566.jpg,3,train
train/target_gun_IMG_28558885x943.jpg,3,train
train/target_human_IMG_42242891x1863.jpg,1,train
train/human_IMG_42048985x832.jpg,0,train
train/target_gun_IMG_20126966x367.jpg,3,train
train/target_human_camera4_3706_16014647297992789001113x804.jpg,1,train
train/target_human_camera1_11241_16019785483418841001029x1081.jpg,1,train
train/target_gun_IMG_261251012x1127.jpg,3,train
train/target_gun_IMG_289621054x1410.jpg,3,train
train/target_human_IMG_183681088x1563.jpg,1,train
train/target_human_camera2_946_1601465829909236600995x1073.jpg,1,train
train/target_human_IMG_299731020x1769.jpg,1,train
train/target_laser_camera4_931_16014645549992789001128x1655.jpg,2,train
train/target_human_camera1_22892_4274955747190267x482.jpg,1,train
train/target_laser_camera2_4852_52486889261001101x290.jpg,2,train
train/human_IMG_16195736x932.jpg,0,train
train/target_gun_IMG_24846967x536.jpg,3,train
train/target_tank_IMG_386761011x756.jpg,4,train
train/target_human_IMG_383131202x47.jpg,1,train
train/target_human_IMG_237441130x1316.jpg,1,train
train/target_laser_camera3_2561_16014646608261236001040x1188.jpg,2,train
train/target_laser_camera3_2205_16019801554429421001677x1802.jpg,2,train
train/target_tank_IMG_130161232x1151.jpg,4,train
train/target_human_IMG_41223885x0.jpg,1,train
train/human_IMG_38792874x823.jpg,0,train
train/target_human_camera4_2466_16014659260000970001116x1417.jpg,1,train
train/target_human_camera1_19368_4263679447846409x400.jpg,1,train
train/target_gun_IMG_332571097x1.jpg,3,train
train/target_human_IMG_238241084x1892.jpg,1,train
train/target_human_IMG_33670813x1765.jpg,1,train
train/target_human_IMG_29370945x883.jpg,1,train
train/target_human_IMG_35213833x884.jpg,1,train
train/target_human_IMG_17781896x109.jpg,1,train
train/target_human_IMG_41930860x1535.jpg,1,train
train/target_laser_camera1_46141_4349361873046640x136.jpg,2,train
train/target_human_camera4_5311_16014648348992789001100x1002.jpg,1,train
train/human_IMG_41645826x752.jpg,0,train
train/target_tank_IMG_23716919x702.jpg,4,train
train/target_human_camera1_27819_4290724575362352x334.jpg,1,train
train/human_IMG_38442795x702.jpg,0,train
train/target_laser_camera4_6831_16014649350492789001748x1641.jpg,2,train
train/human_IMG_35574898x1040.jpg,0,train
train/target_laser_camera2_4933_52517524271001074x4.jpg,2,train
train/human_IMG_35599879x600.jpg,0,train
train/target_human_IMG_33805954x1315.jpg,1,train
train/target_human_camera3_811_16014645489761236001068x1143.jpg,1,train
train/target_gun_IMG_339121088x1289.jpg,3,train
train/human_IMG_5567693x1834.jpg,0,train
train/target_gun_IMG_276351004x603.jpg,3,train
train/target_human_IMG_264711078x1518.jpg,1,train
train/target_gun_IMG_37682966x1032.jpg,3,train
train/target_gun_IMG_26016981x1104.jpg,3,train
train/target_human_IMG_37938849x229.jpg,1,train
train/target_human_camera1_4526_6169716952000955x905.jpg,1,train
train/target_human_IMG_218741134x374.jpg,1,train
train/target_laser_camera1_4565_53181740755001293x156.jpg,2,train
train/target_human_IMG_42614960x318.jpg,1,train
train/target_human_IMG_42841028x833.jpg,1,train
train/target_gun_IMG_378921114x0.jpg,3,train
train/human_IMG_26198635x201.jpg,0,train
train/target_laser_camera1_4569_53184121705001226x111.jpg,2,train
train/target_human_camera1_30007_4297725831846382x13.jpg,1,train
train/target_tank_IMG_22066896x1473.jpg,4,train
train/target_human_camera3_2561_16014646608261236001030x883.jpg,1,train
train/human_IMG_16350332x1957.jpg,0,train
train/target_human_IMG_419451060x592.jpg,1,train
train/target_human_camera1_4741_6182002654000985x390.jpg,1,train
train/target_human_IMG_28794836x1690.jpg,1,train
train/target_laser_camera2_1411_16014645858882999001025x449.jpg,2,train
train/target_tank_IMG_34539929x1323.jpg,4,train
train/target_laser_camera1_32538_4305827839862475x674.jpg,2,train
train/target_human_IMG_214851122x535.jpg,1,train
train/human_IMG_362021002x336.jpg,0,train
train/target_laser_camera4_1591_16014645946492789001096x161.jpg,2,train
train/target_human_camera4_3046_1601463629446697600793x1.jpg,1,train
train/target_human_IMG_361761132x1008.jpg,1,train
train/human_IMG_39002945x1924.jpg,0,train
train/target_laser_camera2_4564_52377964781001206x631.jpg,2,train
train/target_laser_camera4_1491_16014645883492789001674x1854.jpg,2,train
train/target_human_IMG_28900904x64.jpg,1,train
train/target_human_camera2_1551_16014645950382999001043x748.jpg,1,train
train/target_gun_IMG_178061005x378.jpg,3,train
train/target_human_IMG_30062918x596.jpg,1,train
train/target_human_camera2_1596_16014645979382999001049x626.jpg,1,train
train/target_gun_IMG_41738954x694.jpg,3,train
train/target_human_IMG_32610981x23.jpg,1,train
train/target_human_camera1_19270_4263365862246363x359.jpg,1,train
train/target_human_camera2_961_16014658308592366001022x1287.jpg,1,train
train/target_human_IMG_20612934x1568.jpg,1,train
train/target_human_camera4_1286_16014645757492789001081x383.jpg,1,train
train/target_gun_IMG_38539618x177.jpg,3,train
train/target_gun_IMG_374141026x1888.jpg,3,train
train/human_IMG_33906846x943.jpg,0,train
train/target_gun_IMG_246431070x1248.jpg,3,train
train/target_laser_camera4_1179_16019801001885977001157x794.jpg,2,train
train/target_laser_camera4_1206_1601464570999278900982x2020.jpg,2,train
train/target_laser_camera4_7896_16014662689500970001309x1313.jpg,2,train
train/target_laser_camera2_2944_5176526458100998x0.jpg,2,train
train/target_gun_IMG_286281046x1601.jpg,3,train
train/target_laser_camera2_2371_16014646479382999001138x1433.jpg,2,train
train/target_human_camera3_9502_16019784886360702001080x639.jpg,1,train
train/target_human_camera2_2081_16014646290882999001075x1690.jpg,1,train
train/target_human_IMG_28271893x1602.jpg,1,train
train/target_human_camera1_5599_5277103959900927x1266.jpg,1,train
train/human_IMG_34511965x1287.jpg,0,train
train/target_human_IMG_16448911x1773.jpg,1,train
train/human_IMG_34216785x276.jpg,0,train
train/target_human_camera2_1541_16014645943882999001048x692.jpg,1,train
train/target_laser_camera1_11059_4237088729546490x247.jpg,2,train
train/target_gun_IMG_31044969x1254.jpg,3,train
train/target_human_IMG_347631009x515.jpg,1,train
train/target_human_IMG_28792912x122.jpg,1,train
train/target_laser_camera1_18505_16013811332846400001261x635.jpg,2,train
train/target_gun_IMG_288261036x214.jpg,3,train
train/target_gun_IMG_213801050x1259.jpg,3,train
train/target_human_IMG_345381002x1995.jpg,1,train
train/target_tank_IMG_188281261x840.jpg,4,train
train/target_laser_camera1_4557_61715740930001288x907.jpg,2,train
train/target_tank_IMG_257171087x800.jpg,4,train
train/target_human_IMG_16449872x1918.jpg,1,train
train/target_gun_IMG_23537855x75.jpg,3,train
train/target_human_IMG_367681019x1730.jpg,1,train
train/target_human_IMG_23028929x1092.jpg,1,train
train/target_human_IMG_37817916x724.jpg,1,train
train/target_human_IMG_34181936x1699.jpg,1,train
train/human_IMG_375951020x0.jpg,0,train
train/target_laser_camera3_776_16014645468261236001091x452.jpg,2,train
train/target_human_camera3_1386_16014645846261236001040x1558.jpg,1,train
train/target_human_camera2_2141_16014646330382999001073x1249.jpg,1,train
train/human_IMG_35572888x1077.jpg,0,train
train/target_human_IMG_34027943x1621.jpg,1,train
train/target_gun_IMG_378641137x386.jpg,3,train
train/target_human_camera1_18124_4259698816162408x0.jpg,1,train
train/target_gun_IMG_29194883x113.jpg,3,train
train/target_human_camera3_891_16014658289250304001056x234.jpg,1,train
train/target_laser_camera4_1556_16014645923992789001662x323.jpg,2,train
train/human_IMG_426651021x1634.jpg,0,train
train/target_human_camera1_4568_6172145521000910x408.jpg,1,train
train/target_human_camera4_2476_16014659266500970001107x705.jpg,1,train
train/human_IMG_37299900x0.jpg,0,train
train/target_tank_IMG_33863862x1900.jpg,4,train
train/human_IMG_16577846x1711.jpg,0,train
